web-scraper-start-url,nom,description,adresse,code postal,telephone,president,site web,categorie
https://assos.bordeaux.fr/association/detail/927,LES RATONS GUINCHEURS,"Les Ratons Guincheurs est un collectif réunissant des professionnels de la communication,de l’événementiel, des artistes et des acteurs culturels, pour des projets créatifs et positifs. Le partage
d’expérience et le soutien aux indépendants qui osent entreprendre sont aussi au centre de nos
préoccupations. Nous répondons aux besoins en communication des associations et des petits budgets grâce à tous nos membres.",6-8 rue de Mérignac                                                                                                ,33000,06 26 02 26 92,null,lesratonsguincheurs.fr,Culture
https://assos.bordeaux.fr/association/detail/1067,"COMITÉ D'ANIMATION,DE BIENFAISANCE ET DE DÉFENSE DES INTÉRÊTS DU QUARTIER NANSOUTY - NYV","Animation, mise en valeur du quartier Nansouty. Organisation de manifestations tous publics permettant le lien entre les habitants du quartier.",Le LAAB 279 cours de la Somme                                                                                                ,33800,07 81 33 22 57,null,null,null
https://assos.bordeaux.fr/association/detail/562,JEUNE CHAMBRE ÉCONOMIQUE DE BORDEAUX - JCEB,"Notre vision est d’être le premier réseau mondial de jeunes citoyens engagés. Notre vocation est de mener des actions de terrain visant à agir pour l’emploi, aménager le territoire, développer l’économie, et préserver la planète avec l’ambition de créer des changements positifs et pérennes sur nos territoires. Venez nous découvrir !",2 bis rue Charles Lamoureux                                                                                                 ,33000,09 81 98 00 12,null,www.jceb.fr,Economie
https://assos.bordeaux.fr/association/detail/1545,ENTREPRENDRE POUR APPRENDRE NOUVELLE-AQUITAINE - EPA NA,"S’engager avec EPA, c’est donner à chaque jeune de 8 à 25 ans les clés du monde du travail, et de son avenir social et professionnel : développer son esprit d’initiative (créativité, sens des responsabilités, essai-erreur, prise de risque, confiance en soi, etc.) et prendre conscience de son potentiel. C’est aussi encourager l’esprit citoyen de chaque jeune et l’investissement social des entreprises.",41 rue Durieu de Maisonneuve                                 GACI                                                                                                             ,33000,06 33 06 88 12,Jean-Charles DUPLAA,www.epa-aquitaine.fr,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/1192,SPORTING CLUB DE LA BASTIDIENNE  - SCB,FOOTBALL,70 rue des vivants,33100,06 10 53 94 41,francoise fremy,null,Sport
https://assos.bordeaux.fr/association/detail/1030,"CLUB HISTOIRE ET PATRIMOINE, ARTS ET TECHNIQUES - CLUB HEPAT","Permettre au plus grand nombre d'avoir accès à la connaissance et à la compréhension du patrimoine qu'il soit historique, architectural, artistique ou technique.
Découverte culturelle et reconnaissance de chacun constituent l'ADN du club.",6 rue Xavier Arsène-Henry                                                                                                ,33300,06 77 43 86 23,null,null,Culture
https://assos.bordeaux.fr/association/detail/993,BORDALEKO EUSKAL ETXEA - MAISON BASQUE DE BORDEAUX,"L’association répond à un objet d’intérêt collectif en permettant à tous de découvrir, apprendre et vivre la culture basque. Pour ce faire, elle s’attache, de manière rigoureusement désintéressée, à promouvoir la culture basque et la pratique de la langue, enseigner la langue, les chants, la musique, les danses et les sports
basques, faire vivre les coutumes et les traditions basques.",7 rue du Palais de l'Ombrière                                                                                                ,33000,07 68 30 56 55,null,null,Culture
https://assos.bordeaux.fr/association/detail/1858,W253685968 - W253685968,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/968,TAP SWING & CO - TAPSWING,"L’association Tapswing  créée en 2007 sous l’impulsion d’Audrey CAUDAN qui  a voulu partager plus de 20 ans d’expérience  en danses  Rock et Swing. Pionnière de l’enseignement des danses Swing à Bordeaux, (Balboa, Rock-Be Bop, Blues, Collegiate Shag, Jazz Roots, Charleston, solo swing et  Lindy Hop). 
Présente  durant les festivals de danses, de Jazz, Dansons sur les Quais et tous les événements culturels.","43, rue Alberto Santos Dumont                                 Le Moulin de Caupian                                                                                                             ",33160,06 04 49 45 10,null,www.tapswingandco.fr,Culture
https://assos.bordeaux.fr/association/detail/1692,MÉDIAGORA BORDEAUX,L'association Médiagora Bordeaux a pour objet l'accompagnement des personnes qui souffrent de phobie et d'anxiété handicapante dans leurs milieux de vie.,7 rue Jules Perrens                                                                                                ,33800,06 33 58 52 95,null,mediagoras.fr/bordeaux,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/1803,CENTRE D'IMPROVISATION LIBRE - C.I.L,promotion et diffusion de la création contemporaine,31 rue Grateloup                                                                                                ,33800,06 74 45 97 07,null,null,Culture
https://assos.bordeaux.fr/association/detail/898,UKRAINE AMITIÉ - UA,"L’Association a pour objet de promouvoir et valoriser l’image de l’Ukraine en France.
Mais aussi de :
- favoriser le développement de coopération culturelle entre l’Ukraine et la France;
- mener et soutenir des projets caritatifs et humanitaires, à destination de l’Ukraine;
- fédérer les Ukrainiens de Bordeaux et plus largement du sud-ouest autour de différents projets",7 rue Henri Expert                                 Appt 18                                                                                                             ,33000,06 49 84 61 98,Olga Voubnov,www.ukraineamitie.free.fr,Culture
https://assos.bordeaux.fr/association/detail/1685,CLUB AMICAL DU CENTRE DE TRAITEMENT DE L'INFORMATION BORDEAUX - CTI BDX,Elle a pour but de resserrer les liens sociaux et amicaux de l'ensemble des personnels du CNMOSI de Bordeaux,CNMO-SI de Bordeaux - DIRISI - Caserne Xaintrailles                                 112 boulevard du Maréchal Leclerc                                                                                                             ,33000,05 57 85 18 71,null,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/876,CONSEIL CITOYENS BACALAN - CCB,Permettre l’émergence et la valorisation d’une expression libre des habitants du quartier de Bacalan. Être associée à la mise en œuvre et à l’évaluation du contrat de ville. Participer à toutes les instances de pilotage du contrat de ville et aux commissions permanentes du quartier.,109 chemin Lafitte                                                                                                ,33300,05 56 39 92 63,null,,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1272,BORDEAUX CITÉ TANGO - BCT,Cette Association a pour but de promouvoir des activités autour de la culture argentine,85 Cours Victor Hugo                                                                                                ,33000,06 07 76 26 63,null,www.bordeaux-tango-festival.com,Culture
https://assos.bordeaux.fr/association/detail/824,GV ST NICOLAS,"Gymnastique Volontaire : Gym entretien, Cardio, Pilates, Body zen
Marche Nordique
Nous faisons partie de la Fédération Française d' Education Physique et de Gymnastique Volontaire : EPGV","24, rue André Caverne                                                                                                ",33800,06 07 12 31 70,Marie-Hélène GALIBERT,null,Sport
https://assos.bordeaux.fr/association/detail/1298,MJC CL2V,"La MJC CL2V favorise le lien social, l'éveil, l'épanouissement et l'autonomie. Espace d'apprentissage, de formation, d'expérimentation proposant de nombreuses activités et ateliers, des espaces d'accueil et de paroles pour les habitants souhaitant échanger avec d'autres. Elle accueille de nombreuses associations du quartier dont celles œuvrant à la rencontre entre valides et handicapés.",11 rue erik satie                                                                                                ,33200,05 56 97 40 00,null,www.mjccl2v.com,Loisirs
