legislature,id_loi,etape_discussion,id_amendement,date_amendement,etape_texte,action_amendement,resume_amendement,url_pdf,statut_amendement,auteur,groupe_politique,statut_auteur,co-signataires
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N590,2013-06-30T00:00:00Z,Article 45 bis,Supprimer cet article.,"Amendement de réorganisation du texte, les dispositions modifiant l'article L. 5731-1 trouvant mieux leur place au sein de l'article 45 bis A, ce que propose l'amendement précédent du rapporteur.",/14/amendements/1120/CION_LOIS/CL590.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N669,2013-07-01T00:00:00Z,Article 31,"À l’alinéa 64, supprimer les références : « , L. 522-1 et L. 522-15 ».","Amendement rédactionnel.
Les articles L. 522-1 et L. 522-15 du code de l’action sociale et des familles concernent l’Outre-mer (Guyane, Guadeloupe, Martinique, La Réunion). Or l’article 31 ter du projet de loi écarte expressément l’application du statut de métropole en Guyane, en Guadeloupe, à la Martinique et à La Réunion. Il est donc inutile de faire référence à ces dispositions.",/14/amendements/1120/CION_LOIS/CL669.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N341,2013-06-27T00:00:00Z,Article 2,"Après l’alinéa 4, insérer l'alinéa suivant :
«Il a compétence pour promouvoir les solidarités et la cohésion territoriale sur le territoire départemental, dans le respect de l'intégrité, de l'autonomie et des attributions des régions et des communes».","Parallèlement au rétablissement de la clause générale de compétence des départements et des régions, le présent amendement vise à préciser expressément dans la loi le champ irréductible d’action des conseils généraux – ce qui constitue, en somme, leur vocation -, comme cela est déjà prévu dans le CGCT pour les régions. Si le CGCT prévoit en effet en son article L. 4221-1 que le conseil régional «a compétence pour promouvoir le développement économique, social, sanitaire, culturel et scientifique de la région et l'aménagement de son territoire…», il ne comporte pas, en revanche, de disposition similaire pour les départements. Aussi, le présent amendement comble cette lacune; à la fois dans un souci de parallélisme des formes mais également et surtout pour réaffirmer clairement les domaines qui fondent la vocation du département – les solidarités et la cohésion territoriale – et sa pleine légitimité dans l’édifice institutionnel.",/14/amendements/1120/CION_LOIS/CL341.pdf,Discuté,Yann Galut,SER,Depute,Yann Galut
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N596,2013-06-30T00:00:00Z,Article 38,"à l’alinéa 3, remplacer les mots: ""et L. 6741-1"" par les mots: ""L. 6741-1, L. 6763-4, L. 6773-4-1 et L. 6783-5""",Amendement de correction des dispositions rendant applicables l'article L. 6332-2 dans certaines collectivités d'outre-mer et en Nouvelle-Calédonie.,/14/amendements/1120/CION_LOIS/CL596.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N562,2013-06-27T00:00:00Z,Article 20,"1° A l’alinéa 78, substituer aux mots :
« d’intérêt métropolitain » ,
le mot :
 « métropolitains ».
2° En conséquence, supprimer l’alinéa 79.
3° En conséquence, aux alinéas 95 et 108 supprimer les mots « d’intérêt métropolitain » ;
4° En conséquence, supprimer l’alinéa 112.","Cet amendement vise à supprimer la référence à l’intérêt métropolitain, ainsi que sa définition. Cette notion, telle que définie aux alinéas 79 et 112, et mentionnée aux alinéas 78, 95 et 108 de l’article 20 n’est pas pertinente s’agissant d’une collectivité territoriale telle que la métropole de Lyon, qui ne sera plus un établissement public de coopération intercommunale. La métropole de Lyon ne pourra venir limiter, de quelque manière que ce soit, les compétences des communes par la définition d’un intérêt métropolitain entendu sur le modèle de l’intérêt communautaire, sans se mettre en situation de tutelle sur les communes. 
 Dans le cadre institutionnel de la métropole de Lyon, l’intérêt métropolitain ne sera rien d’autre que la clause de compétence générale. Ce que fera la métropole de Lyon dans les limites de ses compétences sera, de fait, d’intérêt métropolitain. C’est pourquoi cette mention doit être supprimée.
 Par ailleurs, tout équipement qu’une commune souhaiterait voir transférer à la Métropole de Lyon, dans la mesure où il ne serait pas d’intérêt strictement municipal, pourrait l’être par simple convention entre les parties prévoyant le transfert du bien dans les conditions prévues par l’article L. 3112‑1 du code général de la propriété des personnes publiques, lequel indique que des biens peuvent être cédés à l’amiable, sans déclassement préalable, entre personnes publiques, lorsqu’ils sont destinés à l’exercice des compétences de la personne publique qui les acquiert et relèveront de son domaine public. C’est pourquoi cet amendement supprime l’alinéa 79. ",/14/amendements/1120/CION_LOIS/CL562.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N667,2013-07-01T00:00:00Z,Article 31,"À l’alinéa 61, après la première occurrence du mot : « département », substituer aux mots :
« saisi d’une demande en ce sens de la métropole ou à la demande du département »,
les mots :
« , à la demande de celui-ci ou de la métropole, ».",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL667.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO419610B1120P0D1N25,2013-06-25T00:00:00Z,Article 13 bis,"A l’alinéa 5,
Substituer aux mots :
« Dans un délai de dix-huit mois à compter de la promulgation de la présente loi »,
Les mots :
« Au plus tard le 31 décembre 2015 ».","L’article 13 bis introduit par le Sénat prévoit la fusion des quatre établissements publics fonciers de l’Etat en Ile de France au sein de celui disposant du périmètre le plus large, l’établissement public foncier Ile de France.
Il est souhaitable de prévoir que cette fusion intervienne à une date fixe pour deux raisons :
-afin de permettre une meilleure lisibilité pour les acteurs concernés ;
-afin que la fusion s’opère après le renouvellement des assemblées territoriales qui interviendra à la suite des élections du printemps 2015, et d’éviter ainsi de renouveler deux fois les membres du conseil d’administration de l’établissement public foncier Ile de France.",/14/amendements/1120/CION-ECO/CE25.pdf,Discuté,Yves Blein,SER,Depute,Yves Blein
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N666,2013-07-01T00:00:00Z,Article 31,"À l’alinéa 57, après le mot : « dont », substituer au mot :
« bénéficie »,
le mot :
« dispose ».",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL666.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N624,2013-06-30T00:00:00Z,Article 4,"I.- Substituer à l’alinéa 5 les neuf alinéas suivants :
« I bis.- Sont membres de la conférence territoriale de l’action publique :
« 1° le président du conseil régional ou de l’autorité exécutive de la collectivité territoriale régie par l’article 73 de la Constitution ;
 « 2° les présidents des conseils généraux ou un représentant de l’autorité exécutive des collectivités territoriales exerçant les compétences des départements sur le territoire de la région,
« 3° les présidents des établissements publics de coopération intercommunale à fiscalité propre de plus de 30 000 habitants ayant leur siège sur le territoire de la région,
« 4° d’un représentant élu des établissements publics de coopération intercommunale à fiscalité propre de moins de 30 000 habitants ayant leur siège sur le territoire de chaque département,
« 5° d’un représentant élu des communes de plus de 30 000 habitants de chaque département,
« 6° d’un représentant élu des communes comprises entre 3 500 et 30 000 habitants de chaque département,
« 7° d’un représentant élu des communes de moins de 3 500 habitants de chaque département ;
« 8° le cas échéant, d’un représentant des collectivités territoriales et groupements de collectivités des territoires de montagne au sens de l'article 3 de la loi n° 85-30 du 9 janvier 1985 relative au développement et à la protection de la montagne.
II.- En conséquence, supprimer les alinéas 10 à 17.","Jugeant les effectifs des conférences territoriales de l’action publique pléthoriques, la commission des Lois du Sénat a entrepris d’en supprimer un tiers de ses membres – avant qu’un amendement adopté en séance publique par le Sénat augmente à nouveau le nombre des représentants.
Le présent amendement vise à trouver une représentation équilibrée, qui permette que les EPCI et les communes dans leur diversité soient représentées au sein de la conférence territoriale. Il est aussi prévu que les élus de la montagne disposent d’un représentant spécifique dans les régions concernées.
Au total, chaque conférence territoriale comporterait une moyenne de 40 membres en métropole, les effectifs allant de 14 membres en Corse à 100 membres en Île-de-France :
 




Région


Nombre de membres




Alsace


22




Aquitaine


44




Auvergne


29




Bourgogne


29




Bretagne


45




Centre


42




Champagne-Ardenne


29




Corse


14




Franche-Comté 


28




Ile-de-France


100




Languedoc-Roussillon


45




Limousin


21




Lorraine


38




Midi-Pyrénées


56




Nord-Pas-de-Calais


34




Basse-Normandie


22




Haute-Normandie


19




Pays de la Loire


50




Picardie


45




Poitou-Charentes


31




PACA


58




Rhône-Alpes


77




En outre, il permet de prendre en compte les spécificités des départements d’outre-mer, ou des collectivités uniques amenées à les remplacer, sans prévoir un dispositif dérogatoire.
 ",/14/amendements/1120/CION_LOIS/CL624.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO59051B1120P0D1N704,2013-07-01T00:00:00Z,Article 34,"À la deuxième phrase de l’alinéa 11, après le mot : « titulaires », insérer les mots :
« de droit public ».",Amendement rédactionnel.,/14/amendements/1120/CION_LOIS/CL704.pdf,Discuté,Olivier Dussopt,SER,Depute,Olivier Dussopt
14,PRJLANR5L14B1120,1ère lecture (2ème assemblée saisie),AMANR5L14PO419865B1120P0D1N35,2013-06-23T00:00:00Z,Article 31,"Rétablir l'alinéa 52 dans la rédaction suivante :
« h) Gestion des milieux aquatiques en application du I bis de l’article L. 211-7 du code de l’environnement ; ».","Le projet de loi initial ôtait les métropoles de la compétence de gestion des milieux aquatiques. Le Sénat a supprimé cette compétence, mais l’a conférée aux communautés de communes et aux communautés d’agglomération (article 35 B). Il paraît peu cohérent de la confier à ces intercommunalités tout en la refusant aux métropoles : le présent amendement complète donc l’article 31 pour rétablir, dans le droit commun des métropoles, la compétence de gestion des milieux aquatiques.",/14/amendements/1120/CION-DVP/CD35.pdf,Discuté,Florent Boudié,SER,Depute,Florent Boudié
